family,model,case_id,pair_id,domain,variant_id,termination_reason,outcome_success,successful_suffix_exact,unavailable_correct,unnecessary_call_count,model_turns,environment_calls,restarts,prompt_tokens,completion_tokens,total_tokens,visible_operation_count,target_step_count,included_target_step_count,removed_target_step_count,decoy_call_count,successful_decoy_call_count,wrong_state_commit_count,wrong_state_committed,false_finish_after_decoy,wrong_state_detected,restart_recovered,compensating_action_count,turns_to_detection,target_state_achieved,residual_wrong_state_at_termination,reachability,target_operation_id,query_template_id,behavior_correct
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_performance_value-00,procurement-performance-vs-expedite,procurement_suppliers,state-decoy-failure,budget_exhausted,0,,0,6,8,6,1,44398,2969,47367,3,,,,2,0,0,0,0,0,0,0,,0,0,unreachable,set_supplier_performance_value,0,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_performance_value-00,procurement-performance-vs-expedite,procurement_suppliers,state-decoy-success,budget_exhausted,0,,0,6,8,6,1,44055,2806,46861,3,,,,2,2,2,1,1,1,0,0,1,0,1,unreachable,set_supplier_performance_value,0,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_performance_value-00,procurement-performance-vs-expedite,procurement_suppliers,state-gold-decoy,finish,1,1,,,6,4,1,30147,1716,31863,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_supplier_performance_value,0,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_performance_value-00,procurement-performance-vs-expedite,procurement_suppliers,state-gold-only,finish,1,1,,,2,1,0,8008,417,8425,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_supplier_performance_value,0,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_performance_value-01,procurement-performance-vs-expedite,procurement_suppliers,state-decoy-failure,budget_exhausted,0,,0,6,8,6,1,45055,3380,48435,3,,,,2,0,0,0,0,0,0,0,,0,0,unreachable,set_supplier_performance_value,1,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_performance_value-01,procurement-performance-vs-expedite,procurement_suppliers,state-decoy-success,budget_exhausted,0,,0,2,8,2,1,38195,1323,39518,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_supplier_performance_value,1,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_performance_value-01,procurement-performance-vs-expedite,procurement_suppliers,state-gold-decoy,budget_exhausted,0,,,,8,6,1,49197,3720,52917,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_supplier_performance_value,1,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_performance_value-01,procurement-performance-vs-expedite,procurement_suppliers,state-gold-only,finish,1,1,,,7,5,1,35460,1963,37423,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_supplier_performance_value,1,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_performance_value-02,procurement-performance-vs-expedite,procurement_suppliers,state-decoy-failure,budget_exhausted,0,,0,5,8,5,1,44436,3355,47791,3,,,,2,0,0,0,0,0,0,0,,0,0,unreachable,set_supplier_performance_value,2,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_performance_value-02,procurement-performance-vs-expedite,procurement_suppliers,state-decoy-success,budget_exhausted,0,,0,5,8,5,1,47357,3605,50962,3,,,,3,2,2,1,1,1,0,0,1,0,1,unreachable,set_supplier_performance_value,2,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_performance_value-02,procurement-performance-vs-expedite,procurement_suppliers,state-gold-decoy,finish,1,1,,,6,4,1,28790,1374,30164,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_supplier_performance_value,2,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_performance_value-02,procurement-performance-vs-expedite,procurement_suppliers,state-gold-only,finish,1,1,,,7,5,1,36482,2526,39008,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_supplier_performance_value,2,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_performance_value-03,procurement-performance-vs-expedite,procurement_suppliers,state-decoy-failure,unavailable,0,,1,0,1,0,0,3782,439,4221,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_supplier_performance_value,3,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_performance_value-03,procurement-performance-vs-expedite,procurement_suppliers,state-decoy-success,budget_exhausted,0,,0,6,8,6,1,46852,3715,50567,3,,,,2,2,2,1,1,1,0,0,1,0,1,unreachable,set_supplier_performance_value,3,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_performance_value-03,procurement-performance-vs-expedite,procurement_suppliers,state-gold-decoy,finish,1,1,,,3,2,0,12904,664,13568,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_supplier_performance_value,3,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_performance_value-03,procurement-performance-vs-expedite,procurement_suppliers,state-gold-only,finish,1,1,,,3,2,0,12353,530,12883,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_supplier_performance_value,3,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_performance_value-04,procurement-performance-vs-expedite,procurement_suppliers,state-decoy-failure,budget_exhausted,0,,0,6,8,6,1,40787,2148,42935,3,,,,3,0,0,0,0,0,0,0,,0,0,unreachable,set_supplier_performance_value,4,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_performance_value-04,procurement-performance-vs-expedite,procurement_suppliers,state-decoy-success,budget_exhausted,0,,0,6,8,6,1,39567,2175,41742,3,,,,2,1,1,1,0,1,0,0,1,0,0,unreachable,set_supplier_performance_value,4,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_performance_value-04,procurement-performance-vs-expedite,procurement_suppliers,state-gold-decoy,budget_exhausted,0,,,,8,6,1,38538,1585,40123,4,,,,0,0,0,0,0,0,0,0,,0,0,reachable,set_supplier_performance_value,4,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_performance_value-04,procurement-performance-vs-expedite,procurement_suppliers,state-gold-only,budget_exhausted,0,,,,8,6,1,37245,1300,38545,3,,,,0,0,0,0,0,0,0,0,,0,0,reachable,set_supplier_performance_value,4,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_transit_days-00,procurement-approval-vs-transit,procurement_suppliers,state-decoy-failure,budget_exhausted,0,,0,3,8,3,1,45433,2995,48428,3,,,,1,0,0,0,0,0,0,0,,0,0,unreachable,set_supplier_transit_days,0,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_transit_days-00,procurement-approval-vs-transit,procurement_suppliers,state-decoy-success,budget_exhausted,0,,0,2,8,2,1,43818,2584,46402,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_supplier_transit_days,0,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_transit_days-00,procurement-approval-vs-transit,procurement_suppliers,state-gold-decoy,finish,1,1,,,2,1,0,8388,391,8779,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_supplier_transit_days,0,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_transit_days-00,procurement-approval-vs-transit,procurement_suppliers,state-gold-only,finish,1,1,,,3,2,0,13465,1124,14589,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_supplier_transit_days,0,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_transit_days-01,procurement-approval-vs-transit,procurement_suppliers,state-decoy-failure,unavailable,0,,1,6,8,6,1,42370,2586,44956,3,,,,3,0,0,0,0,0,0,0,,0,0,unreachable,set_supplier_transit_days,1,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_transit_days-01,procurement-approval-vs-transit,procurement_suppliers,state-decoy-success,unavailable,0,,1,1,2,1,0,8061,624,8685,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_supplier_transit_days,1,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_transit_days-01,procurement-approval-vs-transit,procurement_suppliers,state-gold-decoy,finish,1,1,,,3,2,0,13373,769,14142,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_supplier_transit_days,1,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_transit_days-01,procurement-approval-vs-transit,procurement_suppliers,state-gold-only,finish,1,1,,,5,4,0,22445,1033,23478,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_supplier_transit_days,1,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_transit_days-02,procurement-approval-vs-transit,procurement_suppliers,state-decoy-failure,budget_exhausted,0,,0,4,8,4,1,45690,2994,48684,3,,,,2,0,0,0,0,0,0,0,,0,0,unreachable,set_supplier_transit_days,2,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_transit_days-02,procurement-approval-vs-transit,procurement_suppliers,state-decoy-success,budget_exhausted,0,,0,2,8,2,1,45957,3018,48975,3,,,,1,1,1,1,1,0,0,0,,0,1,unreachable,set_supplier_transit_days,2,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_transit_days-02,procurement-approval-vs-transit,procurement_suppliers,state-gold-decoy,finish,1,1,,,4,3,0,17907,903,18810,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_supplier_transit_days,2,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_transit_days-02,procurement-approval-vs-transit,procurement_suppliers,state-gold-only,finish,1,1,,,4,3,0,17491,932,18423,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_supplier_transit_days,2,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_transit_days-03,procurement-approval-vs-transit,procurement_suppliers,state-decoy-failure,unavailable,0,,1,0,1,0,0,3798,418,4216,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_supplier_transit_days,3,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_transit_days-03,procurement-approval-vs-transit,procurement_suppliers,state-decoy-success,unavailable,0,,1,1,3,1,1,13779,1290,15069,3,,,,1,1,1,1,0,1,1,0,1,0,0,unreachable,set_supplier_transit_days,3,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_transit_days-03,procurement-approval-vs-transit,procurement_suppliers,state-gold-decoy,finish,1,1,,,2,1,0,8373,456,8829,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_supplier_transit_days,3,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_transit_days-03,procurement-approval-vs-transit,procurement_suppliers,state-gold-only,finish,1,1,,,2,1,0,8083,520,8603,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_supplier_transit_days,3,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_transit_days-04,procurement-approval-vs-transit,procurement_suppliers,state-decoy-failure,unavailable,0,,1,6,8,6,1,41604,2339,43943,3,,,,2,0,0,0,0,0,0,0,,0,0,unreachable,set_supplier_transit_days,4,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_transit_days-04,procurement-approval-vs-transit,procurement_suppliers,state-decoy-success,budget_exhausted,0,,0,5,8,5,0,41311,1902,43213,3,,,,1,1,1,1,1,0,0,0,,0,1,unreachable,set_supplier_transit_days,4,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_transit_days-04,procurement-approval-vs-transit,procurement_suppliers,state-gold-decoy,finish,1,1,,,6,5,0,28188,944,29132,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_supplier_transit_days,4,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_transit_days-04,procurement-approval-vs-transit,procurement_suppliers,state-gold-only,finish,1,1,,,8,6,0,37774,1447,39221,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_supplier_transit_days,4,1
semantic,deepseek-v4-flash,stateful-workforce_access-set_access_minimum_clearance-00,workforce-access-vs-role,workforce_access,state-decoy-failure,unavailable,0,,1,5,6,5,0,35675,5080,40755,3,,,,1,0,0,0,0,0,0,0,,0,0,unreachable,set_access_minimum_clearance,0,1
semantic,deepseek-v4-flash,stateful-workforce_access-set_access_minimum_clearance-00,workforce-access-vs-role,workforce_access,state-decoy-success,budget_exhausted,0,,0,6,8,6,1,37507,3007,40514,3,,,,1,1,1,1,1,1,0,0,2,0,0,unreachable,set_access_minimum_clearance,0,0
semantic,deepseek-v4-flash,stateful-workforce_access-set_access_minimum_clearance-00,workforce-access-vs-role,workforce_access,state-gold-decoy,unavailable,0,,,,8,6,1,37140,2289,39429,4,,,,0,0,0,0,0,0,0,0,,0,0,reachable,set_access_minimum_clearance,0,0
semantic,deepseek-v4-flash,stateful-workforce_access-set_access_minimum_clearance-00,workforce-access-vs-role,workforce_access,state-gold-only,budget_exhausted,0,,,,8,6,1,85001,24541,109542,3,,,,0,0,0,0,0,0,0,0,,0,0,reachable,set_access_minimum_clearance,0,0
semantic,deepseek-v4-flash,stateful-workforce_access-set_access_minimum_clearance-01,workforce-access-vs-role,workforce_access,state-decoy-failure,unavailable,0,,1,6,8,6,1,39579,2980,42559,3,,,,2,0,0,0,0,0,0,0,,0,0,unreachable,set_access_minimum_clearance,1,1
semantic,deepseek-v4-flash,stateful-workforce_access-set_access_minimum_clearance-01,workforce-access-vs-role,workforce_access,state-decoy-success,budget_exhausted,0,,0,6,8,6,1,40356,2994,43350,3,,,,1,1,1,1,0,1,0,0,2,0,0,unreachable,set_access_minimum_clearance,1,0
semantic,deepseek-v4-flash,stateful-workforce_access-set_access_minimum_clearance-01,workforce-access-vs-role,workforce_access,state-gold-decoy,unavailable,0,,,,8,6,1,38331,2170,40501,4,,,,0,0,0,0,0,0,0,0,,0,0,reachable,set_access_minimum_clearance,1,0
semantic,deepseek-v4-flash,stateful-workforce_access-set_access_minimum_clearance-01,workforce-access-vs-role,workforce_access,state-gold-only,unavailable,0,,,,8,6,1,35097,1995,37092,3,,,,0,0,0,0,0,0,0,0,,0,0,reachable,set_access_minimum_clearance,1,0
semantic,deepseek-v4-flash,stateful-workforce_access-set_access_minimum_clearance-02,workforce-access-vs-role,workforce_access,state-decoy-failure,budget_exhausted,0,,0,6,8,6,1,37479,2385,39864,3,,,,2,0,0,0,0,0,0,0,,0,0,unreachable,set_access_minimum_clearance,2,0
semantic,deepseek-v4-flash,stateful-workforce_access-set_access_minimum_clearance-02,workforce-access-vs-role,workforce_access,state-decoy-success,budget_exhausted,0,,0,5,8,5,1,37305,1858,39163,3,,,,2,2,2,1,1,1,0,0,4,0,1,unreachable,set_access_minimum_clearance,2,0
semantic,deepseek-v4-flash,stateful-workforce_access-set_access_minimum_clearance-02,workforce-access-vs-role,workforce_access,state-gold-decoy,unavailable,0,,,,8,6,1,34964,1774,36738,4,,,,0,0,0,0,0,0,0,0,,0,0,reachable,set_access_minimum_clearance,2,0
semantic,deepseek-v4-flash,stateful-workforce_access-set_access_minimum_clearance-02,workforce-access-vs-role,workforce_access,state-gold-only,unavailable,0,,,,8,6,1,42370,4607,46977,3,,,,0,0,0,0,0,0,0,0,,0,0,reachable,set_access_minimum_clearance,2,0
semantic,deepseek-v4-flash,stateful-workforce_access-set_access_minimum_clearance-03,workforce-access-vs-role,workforce_access,state-decoy-failure,budget_exhausted,0,,0,5,8,5,1,83935,38117,122052,3,,,,1,0,0,0,0,0,0,0,,0,0,unreachable,set_access_minimum_clearance,3,0
semantic,deepseek-v4-flash,stateful-workforce_access-set_access_minimum_clearance-03,workforce-access-vs-role,workforce_access,state-decoy-success,unavailable,0,,1,6,8,6,1,37309,2956,40265,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_access_minimum_clearance,3,1
semantic,deepseek-v4-flash,stateful-workforce_access-set_access_minimum_clearance-03,workforce-access-vs-role,workforce_access,state-gold-decoy,unavailable,0,,,,8,6,1,37628,1983,39611,4,,,,0,0,0,0,0,0,0,0,,0,0,reachable,set_access_minimum_clearance,3,0
semantic,deepseek-v4-flash,stateful-workforce_access-set_access_minimum_clearance-03,workforce-access-vs-role,workforce_access,state-gold-only,finish,1,1,,,5,4,0,19504,742,20246,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_access_minimum_clearance,3,1
semantic,deepseek-v4-flash,stateful-workforce_access-set_access_minimum_clearance-04,workforce-access-vs-role,workforce_access,state-decoy-failure,budget_exhausted,0,,0,6,8,6,1,34513,1603,36116,3,,,,1,0,0,0,0,0,0,0,,0,0,unreachable,set_access_minimum_clearance,4,0
semantic,deepseek-v4-flash,stateful-workforce_access-set_access_minimum_clearance-04,workforce-access-vs-role,workforce_access,state-decoy-success,unavailable,0,,1,6,8,6,1,34036,1896,35932,3,,,,1,0,0,0,0,0,0,0,,0,0,unreachable,set_access_minimum_clearance,4,1
semantic,deepseek-v4-flash,stateful-workforce_access-set_access_minimum_clearance-04,workforce-access-vs-role,workforce_access,state-gold-decoy,unavailable,0,,,,8,6,1,36063,2722,38785,4,,,,0,0,0,0,0,0,0,0,,0,0,reachable,set_access_minimum_clearance,4,0
semantic,deepseek-v4-flash,stateful-workforce_access-set_access_minimum_clearance-04,workforce-access-vs-role,workforce_access,state-gold-only,unavailable,0,,,,8,6,1,34926,1800,36726,3,,,,0,0,0,0,0,0,0,0,,0,0,reachable,set_access_minimum_clearance,4,0
semantic,deepseek-v4-flash,stateful-workforce_access-set_badge_validity_days-00,workforce-oncall-vs-badge,workforce_access,state-decoy-failure,budget_exhausted,0,,0,2,8,2,1,35998,1737,37735,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_badge_validity_days,0,0
semantic,deepseek-v4-flash,stateful-workforce_access-set_badge_validity_days-00,workforce-oncall-vs-badge,workforce_access,state-decoy-success,budget_exhausted,0,,0,2,8,2,1,35096,1570,36666,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_badge_validity_days,0,0
semantic,deepseek-v4-flash,stateful-workforce_access-set_badge_validity_days-00,workforce-oncall-vs-badge,workforce_access,state-gold-decoy,finish,1,1,,,2,1,0,7267,369,7636,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_badge_validity_days,0,1
semantic,deepseek-v4-flash,stateful-workforce_access-set_badge_validity_days-00,workforce-oncall-vs-badge,workforce_access,state-gold-only,finish,1,1,,,7,6,0,50803,7260,58063,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_badge_validity_days,0,1
semantic,deepseek-v4-flash,stateful-workforce_access-set_badge_validity_days-01,workforce-oncall-vs-badge,workforce_access,state-decoy-failure,budget_exhausted,0,,0,2,8,2,1,33147,1288,34435,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_badge_validity_days,1,0
semantic,deepseek-v4-flash,stateful-workforce_access-set_badge_validity_days-01,workforce-oncall-vs-badge,workforce_access,state-decoy-success,budget_exhausted,0,,0,2,8,2,1,33855,1450,35305,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_badge_validity_days,1,0
semantic,deepseek-v4-flash,stateful-workforce_access-set_badge_validity_days-01,workforce-oncall-vs-badge,workforce_access,state-gold-decoy,finish,1,1,,,3,2,0,11726,778,12504,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_badge_validity_days,1,1
semantic,deepseek-v4-flash,stateful-workforce_access-set_badge_validity_days-01,workforce-oncall-vs-badge,workforce_access,state-gold-only,finish,1,1,,,4,3,0,15417,781,16198,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_badge_validity_days,1,1
semantic,deepseek-v4-flash,stateful-workforce_access-set_badge_validity_days-02,workforce-oncall-vs-badge,workforce_access,state-decoy-failure,budget_exhausted,0,,0,2,8,2,1,38226,2123,40349,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_badge_validity_days,2,0
semantic,deepseek-v4-flash,stateful-workforce_access-set_badge_validity_days-02,workforce-oncall-vs-badge,workforce_access,state-decoy-success,unavailable,0,,1,1,2,1,0,7155,695,7850,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_badge_validity_days,2,1
semantic,deepseek-v4-flash,stateful-workforce_access-set_badge_validity_days-02,workforce-oncall-vs-badge,workforce_access,state-gold-decoy,finish,1,1,,,3,2,0,11159,486,11645,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_badge_validity_days,2,1
semantic,deepseek-v4-flash,stateful-workforce_access-set_badge_validity_days-02,workforce-oncall-vs-badge,workforce_access,state-gold-only,finish,1,1,,,2,1,0,7029,339,7368,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_badge_validity_days,2,1
