model,family,pair_id,case_id,cluster_id,domain,contrast,phenotype,high_margin,low_margin,effect
qwen3-8b,semantic,semantic:stateful-workforce_access-set_delegation_allowed_actions-03:decoy-observation,stateful-workforce_access-set_delegation_allowed_actions-03,workforce-overtime-vs-delegation,workforce_access,decoy_success_minus_failure,explicit_failure,-12.875000480628657,0.6182835302303502,-13.493284010859007
qwen3-8b,semantic,semantic:stateful-workforce_access-set_delegation_allowed_actions-04:decoy-observation,stateful-workforce_access-set_delegation_allowed_actions-04,workforce-overtime-vs-delegation,workforce_access,decoy_success_minus_failure,explicit_failure,-13.875000173862581,0.7267536996023836,-14.601753873464965
qwen3-8b,semantic,semantic:stateful-workforce_access-set_leave_ledger_units-00:decoy-observation,stateful-workforce_access-set_leave_ledger_units-00,workforce-shift-vs-leave,workforce_access,decoy_success_minus_failure,explicit_failure,-9.750001569330351,2.921063570216411,-12.671065139546762
qwen3-8b,semantic,semantic:stateful-workforce_access-set_leave_ledger_units-01:decoy-observation,stateful-workforce_access-set_leave_ledger_units-01,workforce-shift-vs-leave,workforce_access,decoy_success_minus_failure,explicit_failure,-11.375002589393937,5.186675207682441,-16.561677797076378
qwen3-8b,semantic,semantic:stateful-workforce_access-set_leave_ledger_units-02:decoy-observation,stateful-workforce_access-set_leave_ledger_units-02,workforce-shift-vs-leave,workforce_access,decoy_success_minus_failure,explicit_failure,-11.12500145509253,4.3871297651846675,-15.512131220277197
qwen3-8b,semantic,semantic:stateful-workforce_access-set_leave_ledger_units-03:decoy-observation,stateful-workforce_access-set_leave_ledger_units-03,workforce-shift-vs-leave,workforce_access,decoy_success_minus_failure,explicit_failure,-8.875000535091985,6.423873594786926,-15.29887412987891
qwen3-8b,semantic,semantic:stateful-workforce_access-set_leave_ledger_units-04:decoy-observation,stateful-workforce_access-set_leave_ledger_units-04,workforce-shift-vs-leave,workforce_access,decoy_success_minus_failure,explicit_failure,-12.500000852886728,3.7323240677883263,-16.232324920675055
qwen3-8b,semantic,semantic:stateful-workforce_access-set_oncall_capacity-00:decoy-observation,stateful-workforce_access-set_oncall_capacity-00,workforce-oncall-vs-badge,workforce_access,decoy_success_minus_failure,explicit_failure,-13.750000487037468,-2.376930069604356,-11.373070417433112
qwen3-8b,semantic,semantic:stateful-workforce_access-set_oncall_capacity-01:decoy-observation,stateful-workforce_access-set_oncall_capacity-01,workforce-oncall-vs-badge,workforce_access,decoy_success_minus_failure,explicit_failure,-13.250000748043547,-1.2517021913619715,-11.998298556681576
qwen3-8b,semantic,semantic:stateful-workforce_access-set_oncall_capacity-02:decoy-observation,stateful-workforce_access-set_oncall_capacity-02,workforce-oncall-vs-badge,workforce_access,decoy_success_minus_failure,explicit_failure,-12.000002617245812,-1.3763262366090316,-10.62367638063678
qwen3-8b,semantic,semantic:stateful-workforce_access-set_oncall_capacity-03:decoy-observation,stateful-workforce_access-set_oncall_capacity-03,workforce-oncall-vs-badge,workforce_access,decoy_success_minus_failure,explicit_failure,-13.750000643632227,-1.3765031545413393,-12.373497489090887
qwen3-8b,semantic,semantic:stateful-workforce_access-set_oncall_capacity-04:decoy-observation,stateful-workforce_access-set_oncall_capacity-04,workforce-oncall-vs-badge,workforce_access,decoy_success_minus_failure,explicit_failure,-14.000000450140462,-1.2507102923568567,-12.749290157783605
qwen3-8b,semantic,semantic:stateful-workforce_access-set_overtime_approval_threshold-00:decoy-observation,stateful-workforce_access-set_overtime_approval_threshold-00,workforce-overtime-vs-delegation,workforce_access,decoy_success_minus_failure,explicit_failure,-12.875001497166991,-4.004623134926767,-8.870378362240224
qwen3-8b,semantic,semantic:stateful-workforce_access-set_overtime_approval_threshold-01:decoy-observation,stateful-workforce_access-set_overtime_approval_threshold-01,workforce-overtime-vs-delegation,workforce_access,decoy_success_minus_failure,explicit_failure,-13.000005768848446,-2.755928873712932,-10.244076895135514
qwen3-8b,semantic,semantic:stateful-workforce_access-set_overtime_approval_threshold-02:decoy-observation,stateful-workforce_access-set_overtime_approval_threshold-02,workforce-overtime-vs-delegation,workforce_access,decoy_success_minus_failure,explicit_failure,-13.500000833238516,-2.884765464889817,-10.6152353683487
qwen3-8b,semantic,semantic:stateful-workforce_access-set_overtime_approval_threshold-03:decoy-observation,stateful-workforce_access-set_overtime_approval_threshold-03,workforce-overtime-vs-delegation,workforce_access,decoy_success_minus_failure,explicit_failure,-13.875000597806121,-4.252478389084921,-9.6225222087212
qwen3-8b,semantic,semantic:stateful-workforce_access-set_overtime_approval_threshold-04:decoy-observation,stateful-workforce_access-set_overtime_approval_threshold-04,workforce-overtime-vs-delegation,workforce_access,decoy_success_minus_failure,explicit_failure,-13.00000043433775,-3.507608193479456,-9.492392240858294
qwen3-8b,semantic,semantic:stateful-workforce_access-set_role_assignment_priority-00:decoy-observation,stateful-workforce_access-set_role_assignment_priority-00,workforce-access-vs-role,workforce_access,decoy_success_minus_failure,explicit_failure,-14.875001419272067,-4.625805291924479,-10.249196127347588
qwen3-8b,semantic,semantic:stateful-workforce_access-set_role_assignment_priority-01:decoy-observation,stateful-workforce_access-set_role_assignment_priority-01,workforce-access-vs-role,workforce_access,decoy_success_minus_failure,explicit_failure,-13.125001988312235,-3.750335968644329,-9.374666019667906
qwen3-8b,semantic,semantic:stateful-workforce_access-set_role_assignment_priority-02:decoy-observation,stateful-workforce_access-set_role_assignment_priority-02,workforce-access-vs-role,workforce_access,decoy_success_minus_failure,explicit_failure,-14.625000970495634,-1.632606435693205,-12.992394534802429
qwen3-8b,semantic,semantic:stateful-workforce_access-set_role_assignment_priority-03:decoy-observation,stateful-workforce_access-set_role_assignment_priority-03,workforce-access-vs-role,workforce_access,decoy_success_minus_failure,explicit_failure,-13.25000295208855,-3.251502747409546,-9.998500204679004
qwen3-8b,semantic,semantic:stateful-workforce_access-set_role_assignment_priority-04:decoy-observation,stateful-workforce_access-set_role_assignment_priority-04,workforce-access-vs-role,workforce_access,decoy_success_minus_failure,explicit_failure,-12.750002241741846,-2.627189258506533,-10.122812983235313
qwen3-8b,semantic,semantic:stateful-workforce_access-set_shift_minimum_rest_hours-00:decoy-observation,stateful-workforce_access-set_shift_minimum_rest_hours-00,workforce-shift-vs-leave,workforce_access,decoy_success_minus_failure,explicit_failure,-12.500001129545879,0.6068301337501794,-13.106831263296058
qwen3-8b,semantic,semantic:stateful-workforce_access-set_shift_minimum_rest_hours-01:decoy-observation,stateful-workforce_access-set_shift_minimum_rest_hours-01,workforce-shift-vs-leave,workforce_access,decoy_success_minus_failure,explicit_failure,-12.625006975591631,-0.3767523119219831,-12.248254663669648
qwen3-8b,semantic,semantic:stateful-workforce_access-set_shift_minimum_rest_hours-02:decoy-observation,stateful-workforce_access-set_shift_minimum_rest_hours-02,workforce-shift-vs-leave,workforce_access,decoy_success_minus_failure,explicit_failure,-13.000001425337494,1.970215038824243,-14.970216464161737
qwen3-8b,semantic,semantic:stateful-workforce_access-set_shift_minimum_rest_hours-03:decoy-observation,stateful-workforce_access-set_shift_minimum_rest_hours-03,workforce-shift-vs-leave,workforce_access,decoy_success_minus_failure,explicit_failure,-10.625006675515337,2.3261624568983024,-12.95116913241364
qwen3-8b,semantic,semantic:stateful-workforce_access-set_shift_minimum_rest_hours-04:decoy-observation,stateful-workforce_access-set_shift_minimum_rest_hours-04,workforce-shift-vs-leave,workforce_access,decoy_success_minus_failure,explicit_failure,-12.250797401347796,0.1171062811353707,-12.367903682483167
qwen3-8b,structural,structural:compliance_audit-audit_sample-00:sub-operations-first-only:after_first_success,compliance_audit-audit_sample-00,resolve_audit_sample,compliance_audit,sub-operations-first-only,budget_exhausted,-37.475011321827665,-26.032259379760262,11.442751942067403
qwen3-8b,structural,structural:compliance_audit-audit_sample-00:sub-operations-no-first:pre_action,compliance_audit-audit_sample-00,resolve_audit_sample,compliance_audit,sub-operations-no-first,unavailable,-15.581711291677074,-15.832320641885396,-0.25060935020832176
qwen3-8b,structural,structural:compliance_audit-audit_sample-00:sub-operations-no-gold:pre_action,compliance_audit-audit_sample-00,resolve_audit_sample,compliance_audit,sub-operations-no-gold,unavailable,-15.581711291677074,-13.958168470871293,1.6235428208057812
qwen3-8b,structural,structural:compliance_audit-audit_sample-00:sub-operations-no-last:after_penultimate_success,compliance_audit-audit_sample-00,resolve_audit_sample,compliance_audit,sub-operations-no-last,budget_exhausted,-32.22572909058048,-21.778584484034255,10.447144606546225
qwen3-8b,structural,structural:compliance_audit-audit_sample-01:sub-operations-first-only:after_first_success,compliance_audit-audit_sample-01,resolve_audit_sample,compliance_audit,sub-operations-first-only,budget_exhausted,-37.60135113204901,-27.66613166859456,9.935219463454452
qwen3-8b,structural,structural:compliance_audit-audit_sample-01:sub-operations-no-first:pre_action,compliance_audit-audit_sample-01,resolve_audit_sample,compliance_audit,sub-operations-no-first,unavailable,-21.4478039880526,-20.552815891361384,0.8949880966912147
qwen3-8b,structural,structural:compliance_audit-audit_sample-01:sub-operations-no-gold:pre_action,compliance_audit-audit_sample-01,resolve_audit_sample,compliance_audit,sub-operations-no-gold,unavailable,-21.4478039880526,-15.740992771509973,5.706811216542626
qwen3-8b,structural,structural:compliance_audit-audit_sample-01:sub-operations-no-last:after_penultimate_success,compliance_audit-audit_sample-01,resolve_audit_sample,compliance_audit,sub-operations-no-last,budget_exhausted,-31.974227266529887,-17.41830319267965,14.555924073850235
qwen3-8b,structural,structural:compliance_audit-audit_sample-02:sub-operations-first-only:after_first_success,compliance_audit-audit_sample-02,resolve_audit_sample,compliance_audit,sub-operations-first-only,budget_exhausted,-40.67141400722689,-22.16463394519748,18.506780062029414
qwen3-8b,structural,structural:compliance_audit-audit_sample-02:sub-operations-no-first:pre_action,compliance_audit-audit_sample-02,resolve_audit_sample,compliance_audit,sub-operations-no-first,budget_exhausted,-23.032904222819816,-18.7758489568483,4.257055265971516
qwen3-8b,structural,structural:compliance_audit-audit_sample-02:sub-operations-no-gold:pre_action,compliance_audit-audit_sample-02,resolve_audit_sample,compliance_audit,sub-operations-no-gold,unavailable,-23.032904222819816,-15.882337933624889,7.150566289194927
qwen3-8b,structural,structural:compliance_audit-audit_sample-02:sub-operations-no-last:after_penultimate_success,compliance_audit-audit_sample-02,resolve_audit_sample,compliance_audit,sub-operations-no-last,budget_exhausted,-34.72395092023912,-18.503899630228467,16.22005129001065
qwen3-8b,structural,structural:compliance_audit-audit_sample-03:sub-operations-first-only:after_first_success,compliance_audit-audit_sample-03,resolve_audit_sample,compliance_audit,sub-operations-first-only,budget_exhausted,-34.351267559484256,-22.26647004493391,12.084797514550345
qwen3-8b,structural,structural:compliance_audit-audit_sample-03:sub-operations-no-first:pre_action,compliance_audit-audit_sample-03,resolve_audit_sample,compliance_audit,sub-operations-no-first,budget_exhausted,-20.61486176180197,-16.71815057913232,3.896711182669648
qwen3-8b,structural,structural:compliance_audit-audit_sample-03:sub-operations-no-gold:pre_action,compliance_audit-audit_sample-03,resolve_audit_sample,compliance_audit,sub-operations-no-gold,unavailable,-20.61486176180197,-16.057170369466903,4.557691392335066
qwen3-8b,structural,structural:compliance_audit-audit_sample-03:sub-operations-no-last:after_penultimate_success,compliance_audit-audit_sample-03,resolve_audit_sample,compliance_audit,sub-operations-no-last,budget_exhausted,-25.10741732815078,-18.278354065494312,6.829063262656469
qwen3-8b,structural,structural:compliance_audit-control_status-00:sub-operations-first-only:after_first_success,compliance_audit-control_status-00,resolve_control_status,compliance_audit,sub-operations-first-only,budget_exhausted,-32.099221048930325,-25.042715572733748,7.056505476196577
qwen3-8b,structural,structural:compliance_audit-control_status-00:sub-operations-no-first:pre_action,compliance_audit-control_status-00,resolve_control_status,compliance_audit,sub-operations-no-first,budget_exhausted,-17.278636722465173,-15.6876889452057,1.5909477772594727
qwen3-8b,structural,structural:compliance_audit-control_status-00:sub-operations-no-gold:pre_action,compliance_audit-control_status-00,resolve_control_status,compliance_audit,sub-operations-no-gold,unavailable,-17.278636722465173,-9.216202742356252,8.06243398010892
qwen3-8b,structural,structural:compliance_audit-control_status-00:sub-operations-no-last:after_penultimate_success,compliance_audit-control_status-00,resolve_control_status,compliance_audit,sub-operations-no-last,budget_exhausted,-28.974980946917206,-20.259939396113637,8.71504155080357
qwen3-8b,structural,structural:compliance_audit-control_status-02:sub-operations-first-only:after_first_success,compliance_audit-control_status-02,resolve_control_status,compliance_audit,sub-operations-first-only,budget_exhausted,-33.34935587010619,-21.167822887327503,12.181532982778684
qwen3-8b,structural,structural:compliance_audit-control_status-02:sub-operations-no-first:pre_action,compliance_audit-control_status-02,resolve_control_status,compliance_audit,sub-operations-no-first,budget_exhausted,-11.758135673409733,-12.084494885504128,-0.32635921209439545
