model,family,control,recipient_pair_id,donor_pair_id
qwen3-8b,semantic,token_stratified_random,semantic:stateful-pricing_billing-set_order_discount_value-03:decoy-observation,semantic:stateful-contracts_documents-set_contract_deadline_offset-03:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-pricing_billing-set_order_discount_value-04:decoy-observation,semantic:stateful-pricing_billing-set_shipping_minimum_charge-03:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-pricing_billing-set_promotion_discount_value-00:decoy-observation,semantic:stateful-customer_support-set_next_case_action-04:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-pricing_billing-set_promotion_discount_value-01:decoy-observation,semantic:stateful-customer_support-set_case_routing_owner-04:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-pricing_billing-set_promotion_discount_value-02:decoy-observation,semantic:stateful-pricing_billing-activate_list_price-03:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-pricing_billing-set_promotion_discount_value-03:decoy-observation,semantic:stateful-inventory_fulfillment-set_backorder_customer_tier-04:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-pricing_billing-set_promotion_discount_value-04:decoy-observation,semantic:stateful-workforce_access-set_overtime_approval_threshold-04:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-pricing_billing-set_service_fee_value-00:decoy-observation,semantic:stateful-procurement_suppliers-assign_quote_supplier-03:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-pricing_billing-set_service_fee_value-01:decoy-observation,semantic:stateful-customer_support-set_duplicate_similarity_score-00:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-pricing_billing-set_service_fee_value-02:decoy-observation,semantic:stateful-customer_support-set_refund_maximum_amount-01:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-pricing_billing-set_service_fee_value-03:decoy-observation,semantic:stateful-workforce_access-set_leave_ledger_units-01:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-pricing_billing-set_service_fee_value-04:decoy-observation,semantic:stateful-finance_ledger-set_fx_exchange_rate-00:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-pricing_billing-set_shipping_minimum_charge-00:decoy-observation,semantic:stateful-inventory_fulfillment-set_fulfillment_on_hand_units-04:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-pricing_billing-set_shipping_minimum_charge-01:decoy-observation,semantic:stateful-compliance_audit-set_control_evidence_status-01:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-pricing_billing-set_shipping_minimum_charge-02:decoy-observation,semantic:stateful-customer_support-set_case_priority-00:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-pricing_billing-set_shipping_minimum_charge-03:decoy-observation,semantic:stateful-compliance_audit-set_control_evidence_status-01:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-pricing_billing-set_shipping_minimum_charge-04:decoy-observation,semantic:stateful-pricing_billing-set_service_fee_value-02:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-pricing_billing-set_tax_rate-00:decoy-observation,semantic:stateful-pricing_billing-set_credit_adjustment_value-02:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-pricing_billing-set_tax_rate-01:decoy-observation,semantic:stateful-procurement_suppliers-assign_quote_supplier-03:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-pricing_billing-set_tax_rate-02:decoy-observation,semantic:stateful-procurement_suppliers-set_goods_receipt_quantity-02:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-pricing_billing-set_tax_rate-03:decoy-observation,semantic:stateful-pricing_billing-set_service_fee_value-00:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-pricing_billing-set_tax_rate-04:decoy-observation,semantic:stateful-contracts_documents-set_signature_event_type-02:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-procurement_suppliers-assign_quote_supplier-00:decoy-observation,semantic:stateful-inventory_fulfillment-set_source_transfer_cost-03:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-procurement_suppliers-assign_quote_supplier-01:decoy-observation,semantic:stateful-compliance_audit-set_remediation_owner-00:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-procurement_suppliers-assign_quote_supplier-02:decoy-observation,semantic:stateful-customer_support-set_escalation_target-01:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-procurement_suppliers-assign_quote_supplier-03:decoy-observation,semantic:stateful-procurement_suppliers-set_goods_receipt_quantity-00:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-procurement_suppliers-assign_quote_supplier-04:decoy-observation,semantic:stateful-inventory_fulfillment-set_fulfillment_on_hand_units-02:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-procurement_suppliers-set_contract_allowed_price-00:decoy-observation,semantic:stateful-inventory_fulfillment-set_warehouse_capacity_volume-01:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-procurement_suppliers-set_contract_allowed_price-01:decoy-observation,semantic:stateful-pricing_billing-set_contract_adjustment_value-02:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-procurement_suppliers-set_contract_allowed_price-02:decoy-observation,semantic:stateful-compliance_audit-set_retention_years-04:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-procurement_suppliers-set_contract_allowed_price-03:decoy-observation,semantic:stateful-compliance_audit-set_filing_artifact_count-01:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-procurement_suppliers-set_contract_allowed_price-04:decoy-observation,semantic:stateful-compliance_audit-set_control_evidence_status-04:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-procurement_suppliers-set_expedited_delivery_days-00:decoy-observation,semantic:stateful-contracts_documents-set_effective_clause_text-00:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-procurement_suppliers-set_expedited_delivery_days-01:decoy-observation,semantic:stateful-pricing_billing-set_tax_rate-00:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-procurement_suppliers-set_expedited_delivery_days-02:decoy-observation,semantic:stateful-compliance_audit-set_retention_years-04:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-procurement_suppliers-set_expedited_delivery_days-03:decoy-observation,semantic:stateful-contracts_documents-set_revision_approval-01:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-procurement_suppliers-set_expedited_delivery_days-04:decoy-observation,semantic:stateful-workforce_access-set_badge_validity_days-04:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-procurement_suppliers-set_goods_receipt_quantity-00:decoy-observation,semantic:stateful-finance_ledger-set_statement_closing_total-04:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-procurement_suppliers-set_goods_receipt_quantity-01:decoy-observation,semantic:stateful-inventory_fulfillment-set_safety_stock_floor-04:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-procurement_suppliers-set_goods_receipt_quantity-02:decoy-observation,semantic:stateful-customer_support-set_case_contact_channel-00:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-procurement_suppliers-set_goods_receipt_quantity-03:decoy-observation,semantic:stateful-compliance_audit-set_risk_matrix_score-02:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-procurement_suppliers-set_goods_receipt_quantity-04:decoy-observation,semantic:stateful-workforce_access-set_leave_ledger_units-01:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-procurement_suppliers-set_purchase_approval_threshold-00:decoy-observation,semantic:stateful-customer_support-set_case_contact_channel-04:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-procurement_suppliers-set_purchase_approval_threshold-01:decoy-observation,semantic:stateful-workforce_access-set_leave_ledger_units-02:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-procurement_suppliers-set_purchase_approval_threshold-02:decoy-observation,semantic:stateful-contracts_documents-set_obligation_party-03:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-procurement_suppliers-set_purchase_approval_threshold-03:decoy-observation,semantic:stateful-inventory_fulfillment-set_warehouse_capacity_volume-01:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-procurement_suppliers-set_purchase_approval_threshold-04:decoy-observation,semantic:stateful-pricing_billing-set_service_fee_value-02:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-procurement_suppliers-set_supplier_certification_level-00:decoy-observation,semantic:stateful-inventory_fulfillment-set_reorder_target_cover-02:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-procurement_suppliers-set_supplier_certification_level-01:decoy-observation,semantic:stateful-pricing_billing-set_tax_rate-04:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-procurement_suppliers-set_supplier_certification_level-02:decoy-observation,semantic:stateful-customer_support-set_escalation_target-01:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-procurement_suppliers-set_supplier_certification_level-03:decoy-observation,semantic:stateful-workforce_access-set_delegation_allowed_actions-04:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-procurement_suppliers-set_supplier_certification_level-04:decoy-observation,semantic:stateful-pricing_billing-activate_margin_floor-00:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-procurement_suppliers-set_supplier_performance_value-00:decoy-observation,semantic:stateful-contracts_documents-set_document_section_text-01:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-procurement_suppliers-set_supplier_performance_value-01:decoy-observation,semantic:stateful-pricing_billing-set_service_fee_value-04:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-procurement_suppliers-set_supplier_performance_value-02:decoy-observation,semantic:stateful-finance_ledger-set_payment_status_code-01:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-procurement_suppliers-set_supplier_performance_value-03:decoy-observation,semantic:stateful-procurement_suppliers-set_contract_allowed_price-01:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-procurement_suppliers-set_supplier_performance_value-04:decoy-observation,semantic:stateful-inventory_fulfillment-apply_cycle_count_adjustment-00:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-procurement_suppliers-set_supplier_transit_days-00:decoy-observation,semantic:stateful-finance_ledger-set_statement_closing_total-03:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-procurement_suppliers-set_supplier_transit_days-01:decoy-observation,semantic:stateful-workforce_access-set_oncall_capacity-01:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-procurement_suppliers-set_supplier_transit_days-02:decoy-observation,semantic:stateful-inventory_fulfillment-set_source_transfer_cost-03:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-procurement_suppliers-set_supplier_transit_days-03:decoy-observation,semantic:stateful-finance_ledger-post_transaction_fee-04:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-procurement_suppliers-set_supplier_transit_days-04:decoy-observation,semantic:stateful-customer_support-set_refund_maximum_amount-04:decoy-observation
qwen3-8b,semantic,token_stratified_random,semantic:stateful-workforce_access-set_access_minimum_clearance-00:decoy-observation,semantic:stateful-workforce_access-set_leave_ledger_units-00:decoy-observation
