model_key,family,contrast,split,pair_id,cluster_id,direction,layer,clean_donor_margin,clean_recipient_margin,clean_gap_abs,patched_margin,donor_aligned_effect
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-inventory_fulfillment-apply_cycle_count_adjustment-02:decoy-observation,inventory-reservation-vs-count,high_to_low,20,19.375,-5.5,24.875,1.75,7.25
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-pricing_billing-set_service_fee_value-03:decoy-observation,pricing-fee-vs-discount,high_to_low,25,18.625,-3.25,21.875,14.625,17.875
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-compliance_audit-set_assigned_role-03:decoy-observation,compliance-role-vs-retention,high_to_low,29,17.125,-2.0,19.125,16.5,18.5
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-contracts_documents-set_effective_clause_text-01:decoy-observation,contracts-clause-vs-obligation,high_to_low,32,17.5,-2.5,20.0,17.625,20.125
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-pricing_billing-set_contract_adjustment_value-03:decoy-observation,pricing-promotion-vs-contract,high_to_low,26,19.25,-1.5,20.75,15.125,16.625
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-pricing_billing-set_currency_exchange_rate-01:decoy-observation,pricing-credit-vs-fx,high_to_low,26,19.375,-5.5,24.875,15.375,20.875
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-pricing_billing-set_credit_adjustment_value-04:decoy-observation,pricing-credit-vs-fx,high_to_low,28,18.75,-1.25,20.0,17.875,19.125
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-pricing_billing-set_currency_exchange_rate-00:decoy-observation,pricing-credit-vs-fx,high_to_low,26,18.75,-3.5,22.25,15.5,19.0
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-workforce_access-set_overtime_approval_threshold-04:decoy-observation,workforce-overtime-vs-delegation,high_to_low,20,18.5,-1.5,20.0,3.25,4.75
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-customer_support-set_case_contact_channel-01:decoy-observation,support-action-vs-channel,high_to_low,30,17.625,-3.25,20.875,17.875,21.125
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-pricing_billing-set_credit_adjustment_value-04:decoy-observation,pricing-credit-vs-fx,high_to_low,22,18.75,-1.25,20.0,9.75,11.0
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-customer_support-set_refund_maximum_amount-03:decoy-observation,support-refund-vs-duplicate,high_to_low,30,13.0,-3.75,16.75,12.75,16.5
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-procurement_suppliers-set_supplier_transit_days-03:decoy-observation,procurement-approval-vs-transit,high_to_low,24,16.875,-4.0,20.875,11.0,15.0
qwen3-8b,semantic,decoy-success-vs-failure,confirmation,semantic:stateful-customer_support-set_case_contact_channel-01:decoy-observation,support-action-vs-channel,high_to_low,35,17.625,-3.25,20.875,17.625,20.875
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-customer_support-set_refund_maximum_amount-00:decoy-observation,support-refund-vs-duplicate,high_to_low,31,15.875,-2.75,18.625,16.0,18.75
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-workforce_access-set_overtime_approval_threshold-04:decoy-observation,workforce-overtime-vs-delegation,high_to_low,24,18.5,-1.5,20.0,12.625,14.125
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-inventory_fulfillment-set_fulfillment_on_hand_units-04:decoy-observation,inventory-stock-vs-capacity,high_to_low,22,19.25,-3.5,22.75,7.25,10.75
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-workforce_access-set_shift_minimum_rest_hours-01:decoy-observation,workforce-shift-vs-leave,high_to_low,31,18.0,-5.25,23.25,17.625,22.875
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-customer_support-set_next_case_action-00:decoy-observation,support-action-vs-channel,high_to_low,35,17.25,-1.75,19.0,17.25,19.0
qwen3-8b,semantic,decoy-success-vs-failure,confirmation,semantic:stateful-workforce_access-set_delegation_allowed_actions-03:decoy-observation,workforce-overtime-vs-delegation,high_to_low,35,15.875,-6.0,21.875,15.875,21.875
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-contracts_documents-set_citation_target-02:decoy-observation,contracts-citation-vs-signature,high_to_low,27,18.125,-4.0,22.125,16.125,20.125
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-inventory_fulfillment-apply_sales_reservation-00:decoy-observation,inventory-reservation-vs-count,high_to_low,35,18.875,-3.5,22.375,18.875,22.375
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-inventory_fulfillment-set_reorder_target_cover-01:decoy-observation,inventory-policy-floor-vs-cover,high_to_low,33,19.875,-5.5,25.375,19.75,25.25
qwen3-8b,semantic,decoy-success-vs-failure,confirmation,semantic:stateful-finance_ledger-post_transaction_fee-01:decoy-observation,finance-fee-vs-tax-basis,high_to_low,35,19.125,-1.5,20.625,19.125,20.625
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-inventory_fulfillment-set_safety_stock_floor-01:decoy-observation,inventory-policy-floor-vs-cover,high_to_low,26,19.625,-4.5,24.125,15.25,19.75
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-inventory_fulfillment-set_source_transfer_cost-02:decoy-observation,inventory-source-cost-vs-expiry,high_to_low,23,17.625,-5.25,22.875,11.0,16.25
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-compliance_audit-set_retention_years-03:decoy-observation,compliance-role-vs-retention,high_to_low,32,17.875,-5.25,23.125,18.125,23.375
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-procurement_suppliers-set_purchase_approval_threshold-01:decoy-observation,procurement-approval-vs-transit,high_to_low,32,18.125,-0.5,18.625,18.25,18.75
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-inventory_fulfillment-set_source_transfer_cost-02:decoy-observation,inventory-source-cost-vs-expiry,high_to_low,27,17.625,-5.25,22.875,15.125,20.375
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-customer_support-set_case_contact_channel-02:decoy-observation,support-action-vs-channel,high_to_low,19,18.75,-3.25,22.0,2.25,5.5
qwen3-8b,semantic,decoy-success-vs-failure,confirmation,semantic:stateful-finance_ledger-set_budget_planned_amount-03:decoy-observation,finance-statement-vs-budget,high_to_low,35,15.125,-7.0,22.125,15.125,22.125
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-procurement_suppliers-set_supplier_transit_days-03:decoy-observation,procurement-approval-vs-transit,high_to_low,25,16.875,-4.0,20.875,13.5,17.5
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-pricing_billing-set_currency_exchange_rate-00:decoy-observation,pricing-credit-vs-fx,high_to_low,30,18.75,-3.5,22.25,19.0,22.5
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-pricing_billing-set_service_fee_value-03:decoy-observation,pricing-fee-vs-discount,high_to_low,19,18.625,-3.25,21.875,2.0,5.25
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-procurement_suppliers-set_expedited_delivery_days-04:decoy-observation,procurement-performance-vs-expedite,high_to_low,31,20.125,-1.5,21.625,20.125,21.625
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-pricing_billing-activate_list_price-00:decoy-observation,pricing-list-vs-margin,high_to_low,35,20.125,-3.25,23.375,20.125,23.375
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-contracts_documents-set_retention_classification-03:decoy-observation,contracts-retention-vs-section,high_to_low,23,17.375,-3.75,21.125,12.25,16.0
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-contracts_documents-set_obligation_party-01:decoy-observation,contracts-clause-vs-obligation,high_to_low,32,19.125,-4.75,23.875,19.125,23.875
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-pricing_billing-set_contract_adjustment_value-04:decoy-observation,pricing-promotion-vs-contract,high_to_low,27,19.0,-2.5,21.5,16.25,18.75
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-procurement_suppliers-set_goods_receipt_quantity-02:decoy-observation,procurement-contract-vs-receipt,high_to_low,21,18.25,-4.0,22.25,2.75,6.75
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-pricing_billing-set_promotion_discount_value-02:decoy-observation,pricing-promotion-vs-contract,high_to_low,20,20.5,-1.75,22.25,7.0,8.75
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-compliance_audit-set_retention_years-03:decoy-observation,compliance-role-vs-retention,high_to_low,25,17.875,-5.25,23.125,14.5,19.75
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-compliance_audit-set_remediation_owner-02:decoy-observation,compliance-owner-vs-filing,high_to_low,28,18.125,-3.25,21.375,17.0,20.25
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-workforce_access-set_shift_minimum_rest_hours-00:decoy-observation,workforce-shift-vs-leave,high_to_low,34,16.75,-5.75,22.5,16.875,22.625
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-customer_support-set_next_case_action-01:decoy-observation,support-action-vs-channel,high_to_low,30,18.0,0.0,18.0,18.25,18.25
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-pricing_billing-set_credit_adjustment_value-04:decoy-observation,pricing-credit-vs-fx,high_to_low,25,18.75,-1.25,20.0,15.125,16.375
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-compliance_audit-set_control_evidence_status-04:decoy-observation,compliance-control-vs-exception,high_to_low,30,17.625,-3.75,21.375,17.25,21.0
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-workforce_access-set_delegation_allowed_actions-04:decoy-observation,workforce-overtime-vs-delegation,high_to_low,24,18.375,-4.0,22.375,12.25,16.25
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-compliance_audit-set_control_evidence_status-04:decoy-observation,compliance-control-vs-exception,high_to_low,21,17.625,-3.75,21.375,6.0,9.75
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-contracts_documents-set_document_section_text-01:decoy-observation,contracts-retention-vs-section,high_to_low,25,17.0,-3.25,20.25,13.75,17.0
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-procurement_suppliers-assign_quote_supplier-03:decoy-observation,procurement-certification-vs-quote,high_to_low,21,18.25,-3.0,21.25,6.5,9.5
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-customer_support-set_case_contact_channel-01:decoy-observation,support-action-vs-channel,high_to_low,22,17.625,-3.25,20.875,10.75,14.0
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-inventory_fulfillment-apply_sales_reservation-04:decoy-observation,inventory-reservation-vs-count,high_to_low,29,18.125,-3.75,21.875,17.0,20.75
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-pricing_billing-set_order_discount_value-01:decoy-observation,pricing-fee-vs-discount,high_to_low,26,19.25,-1.0,20.25,15.75,16.75
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-procurement_suppliers-set_expedited_delivery_days-04:decoy-observation,procurement-performance-vs-expedite,high_to_low,24,20.125,-1.5,21.625,13.875,15.375
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-procurement_suppliers-assign_quote_supplier-03:decoy-observation,procurement-certification-vs-quote,high_to_low,23,18.25,-3.0,21.25,12.5,15.5
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-contracts_documents-set_citation_target-02:decoy-observation,contracts-citation-vs-signature,high_to_low,24,18.125,-4.0,22.125,12.5,16.5
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-compliance_audit-set_assigned_role-03:decoy-observation,compliance-role-vs-retention,high_to_low,27,17.125,-2.0,19.125,15.375,17.375
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-finance_ledger-set_payment_status_code-03:decoy-observation,finance-fx-vs-payment,high_to_low,21,18.625,-0.75,19.375,8.5,9.25
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-compliance_audit-set_exception_extension_days-02:decoy-observation,compliance-control-vs-exception,high_to_low,26,18.25,-5.75,24.0,14.875,20.625
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-contracts_documents-set_obligation_party-02:decoy-observation,contracts-clause-vs-obligation,high_to_low,22,19.625,-3.5,23.125,10.75,14.25
qwen3-8b,semantic,decoy-success-vs-failure,confirmation,semantic:stateful-customer_support-set_case_priority-04:decoy-observation,support-priority-vs-escalation,high_to_low,35,19.0,0.25,18.75,19.0,18.75
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-pricing_billing-activate_list_price-02:decoy-observation,pricing-list-vs-margin,high_to_low,20,20.375,-2.75,23.125,5.5,8.25
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-procurement_suppliers-set_goods_receipt_quantity-01:decoy-observation,procurement-contract-vs-receipt,high_to_low,26,18.75,-3.25,22.0,15.375,18.625
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-contracts_documents-set_document_section_text-03:decoy-observation,contracts-retention-vs-section,high_to_low,25,15.5,-4.25,19.75,13.0,17.25
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-finance_ledger-set_payment_status_code-02:decoy-observation,finance-fx-vs-payment,high_to_low,33,18.75,-0.75,19.5,18.75,19.5
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-procurement_suppliers-set_contract_allowed_price-02:decoy-observation,procurement-contract-vs-receipt,high_to_low,23,17.25,-3.25,20.5,11.25,14.5
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-finance_ledger-set_journal_debit_amount-02:decoy-observation,finance-journal-vs-audit-event,high_to_low,29,19.25,-2.25,21.5,18.375,20.625
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-inventory_fulfillment-apply_sales_reservation-00:decoy-observation,inventory-reservation-vs-count,high_to_low,33,18.875,-3.5,22.375,18.75,22.25
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-pricing_billing-set_credit_adjustment_value-01:decoy-observation,pricing-credit-vs-fx,high_to_low,28,18.375,0.0,18.375,17.5,17.5
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-compliance_audit-set_assigned_role-00:decoy-observation,compliance-role-vs-retention,high_to_low,27,17.75,-3.0,20.75,15.625,18.625
qwen3-8b,semantic,decoy-success-vs-failure,confirmation,semantic:stateful-pricing_billing-set_service_fee_value-00:decoy-observation,pricing-fee-vs-discount,high_to_low,35,19.125,-3.75,22.875,19.125,22.875
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-workforce_access-set_oncall_capacity-02:decoy-observation,workforce-oncall-vs-badge,high_to_low,32,17.0,-4.5,21.5,17.125,21.625
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-procurement_suppliers-set_contract_allowed_price-00:decoy-observation,procurement-contract-vs-receipt,high_to_low,24,18.25,-1.25,19.5,12.75,14.0
qwen3-8b,semantic,decoy-success-vs-failure,confirmation,semantic:stateful-inventory_fulfillment-set_fulfillment_on_hand_units-00:decoy-observation,inventory-stock-vs-capacity,high_to_low,35,19.125,-3.5,22.625,19.125,22.625
