family,model_key,pair_id,cluster_id,control,direction,activation_donor_pair_id,clean_recipient_margin,clean_reference_paired_donor_margin,patched_margin,donor_aligned_effect,clean_gap_abs
semantic,qwen3-4b,semantic:stateful-inventory_fulfillment-set_reorder_target_cover-02:decoy-observation,inventory-policy-floor-vs-cover,token_stratified_random,low_to_high,semantic:stateful-compliance_audit-set_control_evidence_status-02:decoy-observation,23.1875,3.875,21.5,1.6875,19.3125
semantic,qwen3-4b,semantic:stateful-compliance_audit-set_risk_matrix_score-01:decoy-observation,compliance-risk-vs-sample,token_stratified_random,low_to_high,semantic:stateful-pricing_billing-activate_margin_floor-02:decoy-observation,21.5625,4.625,22.5625,-1.0,16.9375
semantic,qwen3-4b,semantic:stateful-pricing_billing-set_tax_rate-03:decoy-observation,pricing-tax-vs-shipping,token_stratified_random,low_to_high,semantic:stateful-pricing_billing-set_service_fee_value-00:decoy-observation,20.5,3.25,23.0,-2.5,17.25
semantic,qwen3-4b,semantic:stateful-pricing_billing-set_order_discount_value-04:decoy-observation,pricing-fee-vs-discount,token_stratified_random,low_to_high,semantic:stateful-pricing_billing-set_shipping_minimum_charge-03:decoy-observation,22.0,3.25,20.625,1.375,18.75
semantic,qwen3-4b,semantic:stateful-contracts_documents-set_effective_clause_text-03:decoy-observation,contracts-clause-vs-obligation,token_stratified_random,low_to_high,semantic:stateful-finance_ledger-set_account_hold_amount-00:decoy-observation,23.125,2.25,24.25,-1.125,20.875
semantic,qwen3-4b,semantic:stateful-workforce_access-set_leave_ledger_units-03:decoy-observation,workforce-shift-vs-leave,token_stratified_random,low_to_high,semantic:stateful-procurement_suppliers-set_supplier_certification_level-04:decoy-observation,18.875,2.625,22.1875,-3.3125,16.25
semantic,qwen3-4b,semantic:stateful-customer_support-set_refund_maximum_amount-00:decoy-observation,support-refund-vs-duplicate,token_stratified_random,low_to_high,semantic:stateful-pricing_billing-set_currency_exchange_rate-02:decoy-observation,22.25,3.25,21.375,0.875,19.0
semantic,qwen3-4b,semantic:stateful-workforce_access-set_role_assignment_priority-03:decoy-observation,workforce-access-vs-role,token_stratified_random,low_to_high,semantic:stateful-workforce_access-set_badge_validity_days-04:decoy-observation,22.6875,3.75,20.875,1.8125,18.9375
semantic,qwen3-4b,semantic:stateful-procurement_suppliers-set_expedited_delivery_days-03:decoy-observation,procurement-performance-vs-expedite,token_stratified_random,low_to_high,semantic:stateful-contracts_documents-set_revision_approval-01:decoy-observation,22.5,3.25,21.25,1.25,19.25
semantic,qwen3-4b,semantic:stateful-compliance_audit-set_remediation_owner-00:decoy-observation,compliance-owner-vs-filing,token_stratified_random,low_to_high,semantic:stateful-pricing_billing-set_shipping_minimum_charge-00:decoy-observation,22.4375,0.625,20.625,1.8125,21.8125
semantic,qwen3-4b,semantic:stateful-procurement_suppliers-set_contract_allowed_price-04:decoy-observation,procurement-contract-vs-receipt,token_stratified_random,low_to_high,semantic:stateful-compliance_audit-set_control_evidence_status-04:decoy-observation,23.125,3.875,21.8125,1.3125,19.25
semantic,qwen3-4b,semantic:stateful-compliance_audit-replace_audit_population_record-03:decoy-observation,compliance-risk-vs-sample,token_stratified_random,low_to_high,semantic:stateful-contracts_documents-set_document_section_text-00:decoy-observation,22.5,6.125,22.8125,-0.3125,16.375
semantic,qwen3-4b,semantic:stateful-customer_support-set_sla_duration_minutes-02:decoy-observation,support-owner-vs-sla,token_stratified_random,low_to_high,semantic:stateful-compliance_audit-set_retention_years-00:decoy-observation,22.75,4.125,22.25,0.5,18.625
semantic,qwen3-4b,semantic:stateful-inventory_fulfillment-set_warehouse_capacity_volume-00:decoy-observation,inventory-stock-vs-capacity,token_stratified_random,low_to_high,semantic:stateful-finance_ledger-set_journal_debit_amount-01:decoy-observation,23.0625,-0.125,23.6875,-0.625,23.1875
semantic,qwen3-4b,semantic:stateful-finance_ledger-set_account_hold_amount-04:decoy-observation,finance-ledger-vs-hold,token_stratified_random,low_to_high,semantic:stateful-customer_support-set_next_case_action-04:decoy-observation,23.25,5.0,24.125,-0.875,18.25
semantic,qwen3-4b,semantic:stateful-compliance_audit-set_risk_matrix_score-02:decoy-observation,compliance-risk-vs-sample,token_stratified_random,low_to_high,semantic:stateful-contracts_documents-set_revision_approval-00:decoy-observation,22.375,5.0,22.3125,0.0625,17.375
semantic,qwen3-4b,semantic:stateful-inventory_fulfillment-apply_cycle_count_adjustment-03:decoy-observation,inventory-reservation-vs-count,token_stratified_random,low_to_high,semantic:stateful-pricing_billing-set_shipping_minimum_charge-01:decoy-observation,22.125,1.0,21.25,0.875,21.125
semantic,qwen3-4b,semantic:stateful-contracts_documents-set_document_section_text-01:decoy-observation,contracts-retention-vs-section,token_stratified_random,low_to_high,semantic:stateful-contracts_documents-set_revision_approval-00:decoy-observation,21.625,3.625,22.3125,-0.6875,18.0
semantic,qwen3-4b,semantic:stateful-contracts_documents-set_retention_classification-03:decoy-observation,contracts-retention-vs-section,token_stratified_random,low_to_high,semantic:stateful-inventory_fulfillment-apply_sales_reservation-02:decoy-observation,22.8125,1.0,22.9375,-0.125,21.8125
semantic,qwen3-4b,semantic:stateful-finance_ledger-set_account_hold_amount-01:decoy-observation,finance-ledger-vs-hold,token_stratified_random,low_to_high,semantic:stateful-customer_support-set_next_case_action-02:decoy-observation,23.9375,4.375,22.625,1.3125,19.5625
semantic,qwen3-4b,semantic:stateful-inventory_fulfillment-set_bin_pick_sequence-00:decoy-observation,inventory-priority-vs-pick,token_stratified_random,low_to_high,semantic:stateful-customer_support-set_case_routing_owner-02:decoy-observation,24.0,4.5,22.5625,1.4375,19.5
semantic,qwen3-4b,semantic:stateful-compliance_audit-set_remediation_owner-04:decoy-observation,compliance-owner-vs-filing,token_stratified_random,low_to_high,semantic:stateful-inventory_fulfillment-set_expiry_warning_window-03:decoy-observation,23.25,4.625,20.375,2.875,18.625
semantic,qwen3-4b,semantic:stateful-workforce_access-set_oncall_capacity-00:decoy-observation,workforce-oncall-vs-badge,token_stratified_random,low_to_high,semantic:stateful-inventory_fulfillment-set_safety_stock_floor-01:decoy-observation,21.375,4.0,21.4375,-0.0625,17.375
semantic,qwen3-4b,semantic:stateful-pricing_billing-set_promotion_discount_value-04:decoy-observation,pricing-promotion-vs-contract,token_stratified_random,low_to_high,semantic:stateful-workforce_access-set_overtime_approval_threshold-04:decoy-observation,22.1875,3.625,20.0,2.1875,18.5625
semantic,qwen3-4b,semantic:stateful-procurement_suppliers-set_contract_allowed_price-00:decoy-observation,procurement-contract-vs-receipt,token_stratified_random,low_to_high,semantic:stateful-inventory_fulfillment-set_warehouse_capacity_volume-01:decoy-observation,23.1875,2.625,22.125,1.0625,20.5625
semantic,qwen3-4b,semantic:stateful-contracts_documents-set_document_section_text-04:decoy-observation,contracts-retention-vs-section,token_stratified_random,low_to_high,semantic:stateful-procurement_suppliers-set_expedited_delivery_days-04:decoy-observation,22.375,3.875,22.5625,-0.1875,18.5
semantic,qwen3-4b,semantic:stateful-compliance_audit-set_control_evidence_status-00:decoy-observation,compliance-control-vs-exception,token_stratified_random,low_to_high,semantic:stateful-finance_ledger-set_ledger_entry_amount-04:decoy-observation,22.0625,2.875,22.6875,-0.625,19.1875
semantic,qwen3-4b,semantic:stateful-pricing_billing-set_currency_exchange_rate-04:decoy-observation,pricing-credit-vs-fx,token_stratified_random,low_to_high,semantic:stateful-procurement_suppliers-assign_quote_supplier-01:decoy-observation,22.1875,1.875,22.75,-0.5625,20.3125
semantic,qwen3-4b,semantic:stateful-procurement_suppliers-set_purchase_approval_threshold-01:decoy-observation,procurement-approval-vs-transit,token_stratified_random,low_to_high,semantic:stateful-workforce_access-set_leave_ledger_units-02:decoy-observation,21.75,3.0,20.75,1.0,18.75
semantic,qwen3-4b,semantic:stateful-customer_support-set_case_contact_channel-03:decoy-observation,support-action-vs-channel,token_stratified_random,low_to_high,semantic:stateful-workforce_access-set_access_minimum_clearance-00:decoy-observation,23.4375,5.75,23.875,-0.4375,17.6875
semantic,qwen3-4b,semantic:stateful-procurement_suppliers-set_supplier_performance_value-02:decoy-observation,procurement-performance-vs-expedite,token_stratified_random,low_to_high,semantic:stateful-finance_ledger-set_payment_status_code-01:decoy-observation,23.0625,3.5,23.375,-0.3125,19.5625
semantic,qwen3-4b,semantic:stateful-customer_support-set_case_priority-02:decoy-observation,support-priority-vs-escalation,token_stratified_random,low_to_high,semantic:stateful-workforce_access-set_oncall_capacity-04:decoy-observation,23.25,5.5,22.5,0.75,17.75
semantic,qwen3-4b,semantic:stateful-compliance_audit-set_assigned_role-03:decoy-observation,compliance-role-vs-retention,token_stratified_random,low_to_high,semantic:stateful-contracts_documents-set_obligation_party-04:decoy-observation,22.5625,6.625,23.125,-0.5625,15.9375
semantic,qwen3-4b,semantic:stateful-inventory_fulfillment-apply_cycle_count_adjustment-04:decoy-observation,inventory-reservation-vs-count,token_stratified_random,low_to_high,semantic:stateful-procurement_suppliers-set_supplier_transit_days-00:decoy-observation,22.6875,1.75,21.5,1.1875,20.9375
semantic,qwen3-4b,semantic:stateful-finance_ledger-set_journal_debit_amount-01:decoy-observation,finance-journal-vs-audit-event,token_stratified_random,low_to_high,semantic:stateful-finance_ledger-set_budget_planned_amount-00:decoy-observation,23.6875,4.125,24.0,-0.3125,19.5625
semantic,qwen3-4b,semantic:stateful-inventory_fulfillment-set_reorder_target_cover-00:decoy-observation,inventory-policy-floor-vs-cover,token_stratified_random,low_to_high,semantic:stateful-pricing_billing-set_shipping_minimum_charge-02:decoy-observation,23.3125,2.5,21.125,2.1875,20.8125
semantic,qwen3-4b,semantic:stateful-compliance_audit-set_exception_extension_days-00:decoy-observation,compliance-control-vs-exception,token_stratified_random,low_to_high,semantic:stateful-pricing_billing-set_service_fee_value-03:decoy-observation,23.375,2.875,21.5,1.875,20.5
semantic,qwen3-4b,semantic:stateful-workforce_access-set_shift_minimum_rest_hours-02:decoy-observation,workforce-shift-vs-leave,token_stratified_random,low_to_high,semantic:stateful-inventory_fulfillment-apply_cycle_count_adjustment-01:decoy-observation,22.375,3.0,22.8125,-0.4375,19.375
semantic,qwen3-4b,semantic:stateful-pricing_billing-set_order_discount_value-02:decoy-observation,pricing-fee-vs-discount,token_stratified_random,low_to_high,semantic:stateful-inventory_fulfillment-set_warehouse_capacity_volume-03:decoy-observation,21.375,4.375,22.5625,-1.1875,17.0
semantic,qwen3-4b,semantic:stateful-customer_support-set_case_contact_channel-00:decoy-observation,support-action-vs-channel,token_stratified_random,low_to_high,semantic:stateful-pricing_billing-set_credit_adjustment_value-02:decoy-observation,23.125,4.0,21.625,1.5,19.125
semantic,qwen3-4b,semantic:stateful-customer_support-set_case_priority-01:decoy-observation,support-priority-vs-escalation,token_stratified_random,low_to_high,semantic:stateful-inventory_fulfillment-set_fulfillment_on_hand_units-04:decoy-observation,23.75,5.625,23.5,0.25,18.125
semantic,qwen3-4b,semantic:stateful-finance_ledger-record_tax_basis-02:decoy-observation,finance-fee-vs-tax-basis,token_stratified_random,low_to_high,semantic:stateful-inventory_fulfillment-set_bin_pick_sequence-01:decoy-observation,24.125,5.875,23.375,0.75,18.25
semantic,qwen3-4b,semantic:stateful-workforce_access-set_access_minimum_clearance-00:decoy-observation,workforce-access-vs-role,token_stratified_random,low_to_high,semantic:stateful-workforce_access-set_leave_ledger_units-00:decoy-observation,23.875,2.25,21.125,2.75,21.625
semantic,qwen3-4b,semantic:stateful-inventory_fulfillment-apply_cycle_count_adjustment-02:decoy-observation,inventory-reservation-vs-count,token_stratified_random,low_to_high,semantic:stateful-workforce_access-set_access_minimum_clearance-03:decoy-observation,22.1875,2.125,23.4375,-1.25,20.0625
semantic,qwen3-4b,semantic:stateful-customer_support-set_case_routing_owner-00:decoy-observation,support-owner-vs-sla,token_stratified_random,low_to_high,semantic:stateful-customer_support-set_escalation_target-02:decoy-observation,23.1875,2.875,23.3125,-0.125,20.3125
semantic,qwen3-4b,semantic:stateful-compliance_audit-set_assigned_role-04:decoy-observation,compliance-role-vs-retention,token_stratified_random,low_to_high,semantic:stateful-inventory_fulfillment-set_source_transfer_cost-02:decoy-observation,22.875,5.75,22.5,0.375,17.125
semantic,qwen3-4b,semantic:stateful-pricing_billing-set_tax_rate-01:decoy-observation,pricing-tax-vs-shipping,token_stratified_random,low_to_high,semantic:stateful-procurement_suppliers-assign_quote_supplier-03:decoy-observation,21.3125,5.5,22.875,-1.5625,15.8125
semantic,qwen3-4b,semantic:stateful-pricing_billing-set_tax_rate-00:decoy-observation,pricing-tax-vs-shipping,token_stratified_random,low_to_high,semantic:stateful-pricing_billing-set_credit_adjustment_value-02:decoy-observation,20.875,4.0,21.625,-0.75,16.875
semantic,qwen3-4b,semantic:stateful-contracts_documents-set_revision_approval-03:decoy-observation,contracts-deadline-vs-version,token_stratified_random,low_to_high,semantic:stateful-customer_support-set_case_routing_owner-04:decoy-observation,21.125,1.0,23.3125,-2.1875,20.125
semantic,qwen3-4b,semantic:stateful-procurement_suppliers-assign_quote_supplier-01:decoy-observation,procurement-certification-vs-quote,token_stratified_random,low_to_high,semantic:stateful-compliance_audit-set_remediation_owner-00:decoy-observation,22.75,3.75,22.4375,0.3125,19.0
semantic,qwen3-4b,semantic:stateful-pricing_billing-set_shipping_minimum_charge-00:decoy-observation,pricing-tax-vs-shipping,token_stratified_random,low_to_high,semantic:stateful-inventory_fulfillment-set_fulfillment_on_hand_units-04:decoy-observation,20.625,3.625,23.5,-2.875,17.0
semantic,qwen3-4b,semantic:stateful-inventory_fulfillment-set_backorder_customer_tier-04:decoy-observation,inventory-priority-vs-pick,token_stratified_random,low_to_high,semantic:stateful-inventory_fulfillment-set_expiry_warning_window-04:decoy-observation,22.75,4.75,21.625,1.125,18.0
semantic,qwen3-4b,semantic:stateful-pricing_billing-set_currency_exchange_rate-01:decoy-observation,pricing-credit-vs-fx,token_stratified_random,low_to_high,semantic:stateful-pricing_billing-activate_margin_floor-04:decoy-observation,20.75,2.875,21.75,-1.0,17.875
semantic,qwen3-4b,semantic:stateful-procurement_suppliers-set_supplier_performance_value-04:decoy-observation,procurement-performance-vs-expedite,token_stratified_random,low_to_high,semantic:stateful-inventory_fulfillment-apply_cycle_count_adjustment-00:decoy-observation,21.9375,3.125,22.5,-0.5625,18.8125
semantic,qwen3-4b,semantic:stateful-workforce_access-set_delegation_allowed_actions-00:decoy-observation,workforce-overtime-vs-delegation,token_stratified_random,low_to_high,semantic:stateful-compliance_audit-replace_audit_population_record-00:decoy-observation,21.5,3.25,22.75,-1.25,18.25
semantic,qwen3-4b,semantic:stateful-procurement_suppliers-set_goods_receipt_quantity-02:decoy-observation,procurement-contract-vs-receipt,token_stratified_random,low_to_high,semantic:stateful-customer_support-set_case_contact_channel-00:decoy-observation,22.3125,1.75,23.125,-0.8125,20.5625
